,name,xP,bps,creativity,ict_index,influence,opponent_team,threat,total_points,was_home
11469,Matheus Pereira,5.5,10,15.3,2.5,10.0,12,0.0,2,1
11470,Oliver Skipp,0.0,0,0.0,0.0,0.0,11,0.0,0,1
11479,Saïd Benrahma,2.5,13,34.0,8.6,13.8,6,38.0,2,0
11480,Jean-Philippe Gbamin,0.0,0,0.0,0.0,0.0,9,0.0,0,1
11486,James Maddison,7.7,12,17.8,9.2,18.6,7,56.0,2,0
11487,Adrien Silva,0.0,0,0.0,0.0,0.0,7,0.0,0,0
11488,Aaron Mooy,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11492,Jay-Roy Grot,0.0,0,0.0,0.0,0.0,14,0.0,0,0
11493,Demarai Gray,0.5,0,0.0,0.0,0.0,7,0.0,0,0
11495,James Milner,1.7,22,49.2,7.4,21.2,17,4.0,2,0
11498,Fabio Henrique Tavares,1.9,0,0.0,0.0,0.0,17,0.0,0,0
11499,Nathan Redmond,-0.2,4,1.2,0.3,2.2,1,0.0,1,1
11500,André-Frank Zambo Anguissa,2.5,9,2.8,1.4,10.8,3,0.0,3,0
11504,Ian Carlo Poveda-Ocampo,0.7,0,0.0,0.0,0.0,14,0.0,0,0
11505,Mason Greenwood,1.7,2,4.8,5.5,1.6,15,49.0,2,1
11509,Andriy Yarmolenko,1.8,1,0.0,0.0,0.2,6,0.0,1,0
11512,Ilkay Gündogan,10.3,53,18.6,12.0,75.6,18,26.0,14,0
11520,Billy Gilmour,0.7,0,0.0,0.0,0.0,20,0.0,0,1
11521,Mesut Özil,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11524,Eberechi Eze,3.0,17,18.8,3.4,15.2,19,0.0,2,1
11529,Filip Krovinovic,0.0,0,0.0,0.0,0.0,12,0.0,0,1
11530,Christian Pulisic,2.3,3,1.7,0.6,0.4,20,4.0,1,1
11531,André Filipe Tavares Gomes,1.8,15,2.8,2.4,13.6,9,8.0,2,1
11534,João Filipe Iria Santos Moutinho,1.3,3,0.0,0.1,1.0,5,0.0,1,0
11536,Anthony Knockaert,0.0,0,0.0,0.0,0.0,3,0.0,0,0
11537,Kevin McDonald,0.0,0,0.0,0.0,0.0,3,0.0,0,0
11541,Leander Dendoncker,1.0,8,0.9,2.1,9.6,5,10.0,3,0
11544,Alireza Jahanbakhsh,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11545,Josh Brownhill,1.1,5,1.6,3.2,5.4,2,25.0,1,1
11546,Matty James,0.0,0,0.0,0.0,0.0,7,0.0,0,0
11550,Romaine Sawyers,0.5,10,1.8,0.6,3.8,12,0.0,2,1
11551,José Izquierdo,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11552,Harvey Barnes,6.3,19,53.9,13.5,37.6,7,43.0,6,0
11553,Daniel Ceballos Fernández,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11554,Marcus Rashford,3.1,10,12.8,3.6,6.2,15,17.0,2,1
11555,Theo Walcott,1.8,6,2.6,2.0,4.0,1,13.0,2,1
11560,Moussa Djenepo,0.0,0,0.0,0.0,0.0,1,0.0,0,1
11561,Andreas Pereira,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11565,Anwar El Ghazi,1.7,1,0.8,0.1,0.4,4,0.0,1,0
11568,Elliot Anderson,0.2,0,0.0,0.0,0.0,10,0.0,0,1
11571,Andros Townsend,2.5,4,3.2,1.1,8.0,19,0.0,2,1
11573,N'Golo Kanté,0.5,0,0.0,0.0,0.0,20,0.0,0,1
11578,Tyler Roberts,0.7,5,12.1,2.2,9.8,14,0.0,1,0
11579,Scott McTominay,1.9,0,0.0,0.0,0.0,15,0.0,0,1
11581,Ferran Torres,2.5,4,13.7,3.7,3.0,18,20.0,1,0
11585,Rolando Aarons,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11586,Pierre-Emile Højbjerg,3.3,31,4.6,6.7,51.2,11,11.0,7,1
11591,Pierre-Emerick Aubameyang,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11592,Caleb Watts,-0.5,1,4.0,0.5,1.2,1,0.0,0,1
11594,Jack Grealish,6.3,29,57.8,17.3,56.2,4,59.0,8,0
11596,Frederico Rodrigues de Paula Santos,1.9,0,0.0,0.0,0.0,15,0.0,0,1
11597,Douglas Luiz Soares de Paulo,3.5,21,13.4,3.5,19.2,4,2.0,5,0
11598,Neeskens Kebano,-0.5,0,0.0,0.0,0.0,3,0.0,0,0
11600,Oriol Romeu Vidal,0.0,0,0.0,0.0,0.0,1,0.0,0,1
11601,Mateusz Bogusz,0.0,0,0.0,0.0,0.0,14,0.0,0,0
11607,Harvey Elliott,0.0,0,0.0,0.0,0.0,17,0.0,0,0
11608,Nemanja Matic,1.7,13,5.3,2.5,20.0,15,0.0,2,1
11614,Kai Havertz,2.5,10,20.1,5.5,0.0,20,36.0,3,1
11617,Dale Stephens,-0.5,0,0.0,0.0,0.0,2,0.0,0,1
11620,Kamil Grosicki,0.3,0,0.0,0.0,0.0,12,0.0,0,1
11624,James Ward-Prowse,3.8,30,37.2,8.3,39.2,1,7.0,5,1
11627,Stuart Armstrong,3.8,34,33.6,10.6,47.2,1,25.0,8,1
11628,Jamie Shackleton,0.3,0,0.0,0.0,0.0,14,0.0,0,0
11629,Ayoze Pérez,1.5,6,2.0,3.2,6.6,7,23.0,2,0
11631,Taylor Perry,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
11632,James McCarthy,0.8,0,0.0,0.0,0.0,19,0.0,0,1
11635,Conor Hourihane,0.0,0,0.0,0.0,0.0,4,0.0,0,0
11637,Yves Bissouma,1.3,13,13.8,3.8,16.6,8,8.0,2,1
11641,Tomas Soucek,7.5,50,1.1,16.8,85.8,6,81.0,15,0
11643,Joseph Willock,1.0,3,0.0,0.0,0.0,16,0.0,1,0
11647,Morgan Gibbs-White,0.3,0,0.0,0.0,0.0,5,0.0,0,0
11648,Jake Cain,0.5,0,0.0,0.0,0.0,17,0.0,0,0
11649,Jack Harrison,3.7,21,1.7,6.3,38.4,14,23.0,7,0
11652,Sander Berge,0.0,0,0.0,0.0,0.0,13,0.0,0,0
11655,Donny van de Beek,0.7,5,0.8,1.3,2.4,15,10.0,1,1
11658,Giovani Lo Celso,0.0,0,0.0,0.0,0.0,11,0.0,0,1
11664,Bamidele Alli,-0.4,0,0.0,0.0,0.0,11,0.0,0,1
11667,Jairo Riedewald,0.8,4,1.8,0.6,4.4,19,0.0,1,1
11672,Adrián Bernabé,1.5,0,0.0,0.0,0.0,18,0.0,0,0
11673,Naby Keita,0.0,0,0.0,0.0,0.0,17,0.0,0,0
11675,Max Meyer,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11676,Hakim Ziyech,2.3,15,64.3,10.8,14.4,20,29.0,3,1
11678,Kyle Edwards,-1.5,0,0.0,0.0,0.0,12,0.0,0,1
11680,Ibrahima Diallo,1.8,10,23.7,4.1,9.6,2,8.0,1,1
11681,Felipe Anderson Pereira Gomes,0.0,0,0.0,0.0,0.0,11,0.0,0,1
11682,Raheem Sterling,5.3,0,0.0,0.0,0.0,15,0.0,0,1
11683,Juan Mata,0.0,0,0.0,0.0,0.0,1,0.0,0,0
11685,Oliver Norwood,0.6,8,11.3,3.3,13.6,12,8.0,1,0
11688,Wilfried Zaha,3.0,-1,17.2,4.0,0.0,20,23.0,2,1
11690,Ryan Fraser,0.7,17,44.5,5.7,10.0,7,2.0,3,0
11692,Cengiz Ünder,0.9,2,0.4,0.2,0.6,10,1.0,1,1
11693,Hélder Wander Sousa de Azevedo e Costa,-0.3,2,0.0,0.0,0.0,9,0.0,1,0
11694,Jean Michaël Seri,0.0,0,0.0,0.0,0.0,18,0.0,0,0
11698,Tyler Onyango,0.0,0,0.0,0.0,0.0,14,0.0,0,1
11704,Dennis Praet,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11712,Mark Noble,-0.2,3,0.8,0.2,0.8,11,0.0,1,1
11713,Bernardo Mota Veiga de Carvalho e Silva,4.5,17,14.0,7.1,15.8,15,41.0,3,1
11714,Jordan Henderson,2.8,19,11.8,2.8,16.0,19,0.0,2,0
11715,Curtis Jones,2.2,22,13.5,3.9,23.4,19,2.0,4,0
11718,Matt Ritchie,0.5,0,0.0,0.0,0.0,7,0.0,0,0
11723,Teddy Jenks,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
11725,Jakub Moder,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
11729,Ivan Ricardo Neves Abreu Cavaleiro,4.2,20,2.3,6.3,33.4,18,27.0,6,0
11731,Jesse Lingard,-1.0,0,0.0,0.0,0.0,11,0.0,0,1
11732,Robbie Brady,1.2,7,1.2,1.1,5.6,5,4.0,2,0
11737,Jeff Hendrick,1.5,3,15.7,2.5,7.4,7,2.0,2,0
11741,Mace Goodridge,-1.0,0,0.0,0.0,0.0,5,0.0,0,0
11742,Youri Tielemans,7.3,12,22.8,4.6,16.4,10,7.0,2,1
11743,Oliver Burke,1.2,4,2.6,0.6,1.2,12,2.0,2,0
11744,Bruno Miguel Borges Fernandes,3.0,8,16.3,4.1,7.0,1,18.0,3,0
11746,Jack Jenkins,-0.5,0,0.0,0.0,0.0,9,0.0,0,0
11749,Anthony Gordon,0.0,0,0.0,0.0,0.0,14,0.0,0,1
11755,Kevin De Bruyne,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11756,Gylfi Sigurdsson,1.3,13,2.3,1.5,12.8,14,0.0,1,1
11761,Phil Foden,6.5,19,29.6,4.6,8.2,15,8.0,3,1
11762,James Garner,0.0,0,0.0,0.0,0.0,1,0.0,0,0
11763,Riyad Mahrez,3.8,0,0.0,0.0,0.0,15,0.0,0,1
11765,Jake Livermore,1.6,8,4.7,1.4,9.2,8,0.0,2,1
11768,Harrison Reed,2.4,17,15.5,3.6,20.6,18,0.0,4,0
11772,Jeffrey Schlupp,0.0,0,0.0,0.0,0.0,20,0.0,0,1
11773,Faustino Anjorin,1.0,0,0.0,0.0,0.0,4,0.0,0,1
11775,James Rodríguez,3.7,3,18.2,4.7,9.6,14,19.0,1,1
11778,Aboubakar Kamara,0.6,0,0.0,0.0,0.0,18,0.0,0,0
11781,Vitor Ferreira,0.8,2,1.7,0.1,0.0,6,0.0,1,0
11786,Gabriel Teodoro Martinelli Silva,0.4,8,13.6,2.5,7.6,13,4.0,1,1
11788,Jonjo Shelvey,2.0,17,16.5,3.8,16.2,7,5.0,5,0
11793,José Ignacio Peleteiro Romallo,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11794,Kgaogelo Chauke,0.0,0,0.0,0.0,0.0,2,0.0,0,1
11797,Jonathan Leko,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11798,Solomon March,1.9,21,27.2,8.9,19.6,17,42.0,3,1
11800,Alfie Devine,1.7,0,0.0,0.0,0.0,3,0.0,0,0
11806,Luka Milivojevic,2.6,9,2.3,3.8,26.8,20,9.0,3,1
11813,Steven Alzate,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
11814,Sadio Mané,5.4,0,0.0,0.0,0.0,19,0.0,0,0
11818,Josh Sims,0.0,0,0.0,0.0,0.0,2,0.0,0,1
11819,Facundo Pellistri,0.0,0,0.0,0.0,0.0,1,0.0,0,0
11823,Nicolas Pépé,2.0,12,41.1,8.4,7.2,13,36.0,3,1
11824,Bertrand Traoré,4.0,1,14.1,4.0,7.2,16,19.0,3,0
11825,Sam Field,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11826,Stefan Johansen,0.0,0,0.0,0.0,0.0,18,0.0,0,0
11827,Josh Benson,-1.0,0,0.0,0.0,0.0,5,0.0,0,0
11829,William Smallbone,0.0,0,0.0,0.0,0.0,2,0.0,0,1
11830,Granit Xhaka,3.4,14,3.8,3.0,9.6,13,17.0,3,1
11833,Jacob Ramsey,0.5,0,0.0,0.0,0.0,16,0.0,0,0
11835,Georginio Wijnaldum,4.6,33,14.8,7.6,43.0,19,18.0,9,0
11836,Adam Lallana,-0.1,3,0.8,1.1,10.2,17,0.0,1,1
11838,Josh Onomah,0.4,0,0.0,0.0,0.0,18,0.0,0,0
11839,Pablo Hernández Domínguez,0.0,0,0.0,0.0,0.0,9,0.0,0,0
11840,Bukayo Saka,6.6,0,0.0,0.0,0.0,13,0.0,0,1
11841,Mohamed Salah,5.6,47,18.1,17.6,75.0,19,83.0,15,0
11844,Luke Freeman,0.0,0,0.0,0.0,0.0,12,0.0,0,0
11845,Jack Cork,-0.4,3,1.0,0.8,5.0,5,2.0,2,0
11846,Harry Winks,1.5,0,0.0,0.0,0.0,3,0.0,0,0
11847,Alexandre Jankewitz,0.5,3,0.3,0.5,4.4,2,0.0,1,1
11850,Johann Berg Gudmundsson,0.2,4,0.3,0.3,2.4,5,0.0,1,0
11851,Manuel Lanzini,-0.2,0,0.0,0.0,0.0,11,0.0,0,1
11852,Tanguy Ndombele,4.1,15,4.3,2.0,15.2,3,0.0,2,0
11853,Amad Diallo,0.0,0,0.0,0.0,0.0,1,0.0,0,0
11855,Willian Borges Da Silva,0.8,10,31.0,6.5,14.0,13,20.0,1,1
11860,Rekeem Harper,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11865,Jarrod Bowen,3.2,7,32.1,4.1,8.6,11,0.0,2,1
11867,Cole Palmer,0.2,0,0.0,0.0,0.0,15,0.0,0,1
11870,Matthew Longstaff,0.7,0,0.0,0.0,0.0,7,0.0,0,0
11871,Meritan Shabani,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11873,Jordan Stevens,0.0,0,0.0,0.0,0.0,9,0.0,0,0
11877,Martin Ødegaard,2.2,2,0.3,0.0,0.0,13,0.0,1,1
11880,Declan Rice,1.0,9,2.9,2.3,11.8,11,8.0,1,1
11881,Emile Smith Rowe,3.4,14,24.2,5.9,17.6,13,17.0,3,1
11883,Will Ferry,0.0,0,0.0,0.0,0.0,2,0.0,0,1
11884,Abdoulaye Doucouré,1.0,17,24.3,4.9,21.0,14,4.0,2,1
11886,Owen Otasowie,0.2,0,0.0,0.0,0.0,6,0.0,0,0
11888,Adam Forshaw,0.0,0,0.0,0.0,0.0,9,0.0,0,0
11890,Jacob Murphy,0.8,0,0.0,0.0,0.0,7,0.0,0,0
11894,Davy Pröpper,0.5,0,0.0,0.0,0.0,17,0.0,0,1
11895,Thomas Partey,1.8,9,11.3,2.2,9.4,13,1.0,3,1
11896,Pablo Fornals,2.2,11,4.7,3.1,6.0,11,20.0,2,1
11899,Jayson Molumby,0.0,0,0.0,0.0,0.0,17,0.0,0,1
11900,Mateo Kovacic,3.2,12,33.0,6.3,22.0,4,8.0,3,1
11901,Takumi Minamino,1.2,0,0.0,0.0,0.0,19,0.0,0,0
11903,Sofiane Boufal,0.0,0,0.0,0.0,0.0,2,0.0,0,1
11905,Isaac Hayden,1.3,18,2.0,4.7,18.8,7,26.0,3,0
11907,Mateusz Klich,1.3,4,12.0,1.9,5.2,9,2.0,2,0
11912,Brandon Pierrick,0.0,0,0.0,0.0,0.0,20,0.0,0,1
11914,John Lundstram,1.4,15,3.8,1.6,8.6,12,4.0,2,0
11915,Mohamed Naser El Sayed Elneny,0.4,0,0.0,0.0,0.0,13,0.0,0,1
11916,Nampalys Mendy,1.1,9,12.4,2.9,9.2,10,7.0,2,1
11917,John Fleck,2.4,1,11.0,2.2,5.6,12,5.0,2,0
11920,Reiss Nelson,0.0,0,0.0,0.0,0.0,13,0.0,0,1
11922,Wilfred Ndidi,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11925,Max Sanders,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
11926,Morgan Sanson,2.0,0,0.0,0.0,0.0,16,0.0,0,0
11928,Ashley Westwood,1.4,7,21.5,2.6,4.8,5,0.0,1,0
11930,Bernard Anício Caldeira Duarte,0.0,0,0.0,0.0,0.0,14,0.0,0,1
11932,Percy Tau,0.3,0,0.0,0.0,0.0,17,0.0,0,1
11935,Rúben Diogo da Silva Neves,4.2,0,0.0,0.0,0.0,6,0.0,0,0
11939,Gareth Bale,1.1,6,17.9,3.0,10.0,3,2.0,2,0
11941,Ross Barkley,4.0,24,24.7,8.2,33.8,16,23.0,8,0
11942,Paul Pogba,5.4,10,16.1,4.4,14.8,1,13.0,2,0
11943,Harry Wilson,0.0,0,0.0,0.0,0.0,19,0.0,0,0
11944,Leighton Clarkson,1.0,0,0.0,0.0,0.0,19,0.0,0,0
11946,Reda Khadra,-0.3,0,0.0,0.0,0.0,17,0.0,0,1
11948,Nathan Tella,0.2,0,0.0,0.0,0.0,2,0.0,0,1
11950,Jorge Luiz Frello Filho,2.8,26,48.1,7.1,23.2,4,0.0,3,1
11951,Fabian Delph,0.0,0,0.0,0.0,0.0,14,0.0,0,1
11956,Bruno André Cavaco Jordao,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11957,Henri Lansbury,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11958,Mahmoud Ahmed Ibrahim Hassan,0.5,0,0.0,0.0,0.0,16,0.0,0,0
11959,Ruben Loftus-Cheek,1.8,12,24.8,6.5,13.4,18,27.0,2,0
11960,Jensen Weir,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
11962,Mario Lemina,0.8,10,5.3,1.0,4.4,18,0.0,2,0
11963,Heung-Min Son,5.3,12,27.3,5.8,11.6,3,19.0,2,0
11978,Sean Longstaff,0.7,0,0.0,0.0,0.0,7,0.0,0,0
11980,Luke Cundle,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11983,Alex Iwobi,4.0,6,1.6,0.3,1.0,14,0.0,3,1
11986,Ademola Lookman,3.4,11,18.0,5.9,6.4,18,35.0,2,0
11987,Raphael Dias Belloli,5.0,17,13.3,6.2,27.2,9,21.0,5,0
11988,Allan Marques Loureiro,0.0,0,0.0,0.0,0.0,14,0.0,0,1
11990,Christian Atsu,0.0,0,0.0,0.0,0.0,7,0.0,0,0
11991,Matteo Guendouzi,0.0,0,0.0,0.0,0.0,13,0.0,0,1
11992,Erik Lamela,1.1,2,1.1,2.0,3.6,3,15.0,1,0
11993,Allan Saint-Maximin,0.5,3,0.3,0.4,3.6,7,0.0,1,0
11995,Gedson Carvalho Fernandes,0.5,0,0.0,0.0,0.0,3,0.0,0,0
11996,Lucas Rodrigues Moura da Silva,1.1,0,1.8,2.4,2.2,3,20.0,1,0
11998,Miguel Almirón,3.0,20,41.7,7.7,17.0,7,18.0,3,0
12000,Theo Corbeanu,0.0,0,0.0,0.0,0.0,6,0.0,0,0
12003,John McGinn,1.5,9,3.4,2.7,23.2,16,0.0,3,0
12008,Cheikhou Kouyaté,2.2,16,0.3,1.3,13.0,20,0.0,3,1
12010,Mason Mount,4.8,14,38.9,6.5,11.0,4,15.0,3,1
12013,Felix Nmecha,1.0,0,0.0,0.0,0.0,15,0.0,0,1
12014,James McArthur,3.2,0,0.0,0.0,0.0,20,0.0,0,1
12015,Leandro Trossard,5.3,32,28.9,10.9,44.6,17,35.0,10,1
12016,Diogo Jota,0.0,0,0.0,0.0,0.0,19,0.0,0,0
12018,Ben Osborn,0.0,0,0.0,0.0,0.0,12,0.0,0,0
12022,Rodrigo Hernandez,4.0,3,0.1,0.0,0.0,15,0.0,1,1
12023,Robert Snodgrass,0.8,12,1.8,1.0,8.6,8,0.0,2,1
12025,Steven Bergwijn,3.9,8,15.8,2.1,1.8,3,3.0,2,0
12037,Daniel Castelo Podence,1.0,7,16.3,2.6,9.4,6,0.0,2,0
12039,Lucas Torreira,0.0,0,0.0,0.0,0.0,13,0.0,0,1
12041,Matt Phillips,0.8,4,4.3,0.8,4.0,8,0.0,1,1
12045,Xherdan Shaqiri,3.2,28,41.9,8.8,26.2,19,20.0,7,0
12047,Alexis Mac Allister,2.1,13,25.3,8.8,10.6,17,52.0,3,1
12058,Alex Oxlade-Chamberlain,1.6,3,0.6,0.3,0.6,19,2.0,1,0
12061,Moussa Sissoko,1.5,14,18.7,3.7,15.8,3,2.0,2,0
12068,Daniel James,0.0,0,0.0,0.0,0.0,1,0.0,0,0
12070,Marc Albrighton,3.7,0,2.9,6.1,9.6,10,48.0,1,1
12075,Conor Gallagher,0.8,10,1.5,1.8,12.2,8,4.0,2,1
12076,Dwight McNeil,3.0,8,1.1,0.7,5.6,5,0.0,2,0
12077,Kalvin Phillips,0.7,13,28.8,3.9,10.6,9,0.0,2,0
12079,Tom Cairney,0.0,0,0.0,0.0,0.0,18,0.0,0,0
12081,Grady Diangana,0.2,0,0.0,0.0,0.0,8,0.0,0,1
12082,Pascal Groß,2.5,38,81.7,13.6,40.4,17,14.0,9,1
12083,Pedro Lomba Neto,2.6,20,53.7,8.5,24.6,6,7.0,2,0
12084,Thiago Alcántara do Nascimento,2.8,14,31.0,6.4,20.8,19,12.0,2,0
12085,Tommy Doyle,1.0,0,0.0,0.0,0.0,15,0.0,0,1
12089,Jack Wilshere,0.0,0,0.0,0.0,0.0,11,0.0,0,1
12091,Anthony Mancini,-1.0,0,0.0,0.0,0.0,5,0.0,0,0
12094,Adama Traoré,2.2,3,1.4,1.0,4.4,6,4.0,1,0
12095,Callum Hudson-Odoi,5.0,29,39.2,11.2,26.8,4,46.0,7,1
12101,Tom Davies,1.3,0,0.0,0.0,0.0,14,0.0,0,1
12105,Hamza Choudhury,0.5,0,0.0,0.0,0.0,10,0.0,0,1
12107,Tahith Chong,0.0,0,0.0,0.0,0.0,1,0.0,0,0
12113,Marvelous Nakamba,1.0,3,0.0,0.0,0.0,16,0.0,1,0
12117,Matheus Pereira,8.2,35,7.1,6.2,36.8,8,18.0,13,1
12118,Oliver Skipp,0.0,0,0.0,0.0,0.0,3,0.0,0,0
12127,Saïd Benrahma,1.2,11,29.3,5.1,10.0,11,12.0,2,1
12128,Jean-Philippe Gbamin,0.0,0,0.0,0.0,0.0,14,0.0,0,1
12134,James Maddison,7.3,14,32.9,6.5,19.2,10,13.0,5,1
12135,Adrien Silva,0.0,0,0.0,0.0,0.0,10,0.0,0,1
12136,Aaron Mooy,0.0,0,0.0,0.0,0.0,17,0.0,0,1
12140,Jay-Roy Grot,0.0,0,0.0,0.0,0.0,9,0.0,0,0
12141,Demarai Gray,0.5,0,0.0,0.0,0.0,10,0.0,0,1
12143,James Milner,2.0,4,4.9,1.3,1.6,19,6.0,1,0
12146,Fabio Henrique Tavares,0.0,0,0.0,0.0,0.0,19,0.0,0,0
12147,Nathan Redmond,0.8,7,24.1,8.8,6.0,2,58.0,2,1
12148,André-Frank Zambo Anguissa,2.8,14,14.3,3.7,15.2,18,7.0,2,0
12152,Ian Carlo Poveda-Ocampo,0.0,0,0.0,0.0,0.0,9,0.0,0,0
12153,Mason Greenwood,1.4,2,0.2,0.1,0.8,1,0.0,1,0
12157,Andriy Yarmolenko,0.8,3,1.3,0.2,0.4,11,0.0,1,1
12160,Ilkay Gündogan,8.8,17,50.8,6.9,11.8,15,6.0,3,1
12168,Billy Gilmour,1.2,0,0.0,0.0,0.0,4,0.0,0,1
12169,Mesut Özil,0.0,0,0.0,0.0,0.0,13,0.0,0,1
12172,Eberechi Eze,4.6,31,11.3,7.2,35.6,20,25.0,11,1
12177,Filip Krovinovic,0.0,0,0.0,0.0,0.0,8,0.0,0,1
12178,Christian Pulisic,3.2,8,13.1,7.9,19.2,4,47.0,4,1
12179,André Filipe Tavares Gomes,2.3,8,2.2,1.8,5.4,14,10.0,1,1
12182,João Filipe Iria Santos Moutinho,1.8,19,5.4,1.6,10.6,6,0.0,2,0
12184,Anthony Knockaert,0.0,0,0.0,0.0,0.0,18,0.0,0,0
12185,Kevin McDonald,0.0,0,0.0,0.0,0.0,18,0.0,0,0
12189,Leander Dendoncker,1.6,16,12.8,5.6,21.2,6,22.0,2,0
12192,Alireza Jahanbakhsh,0.0,0,0.0,0.0,0.0,17,0.0,0,1
12193,Josh Brownhill,0.5,0,0.0,0.0,0.0,5,0.0,0,0
12194,Matty James,0.0,0,0.0,0.0,0.0,10,0.0,0,1
12198,Romaine Sawyers,1.6,0,0.0,0.0,0.0,8,0.0,0,1
12199,José Izquierdo,0.0,0,0.0,0.0,0.0,17,0.0,0,1
12200,Harvey Barnes,6.7,25,23.9,9.6,41.0,10,31.0,8,1
12201,Daniel Ceballos Fernández,0.5,0,0.0,0.0,0.0,13,0.0,0,1
12202,Marcus Rashford,2.8,9,8.1,2.4,2.6,1,13.0,3,0
12203,Theo Walcott,2.2,-2,1.8,0.5,0.0,2,4.0,2,1
12208,Moussa Djenepo,0.5,-3,1.0,1.4,4.6,2,8.0,1,1
12209,Andreas Pereira,0.0,0,0.0,0.0,0.0,1,0.0,0,0
12213,Anwar El Ghazi,0.8,0,0.0,0.0,0.0,16,0.0,0,0
12216,Elliot Anderson,0.2,0,0.0,0.0,0.0,7,0.0,0,0
12219,Andros Townsend,2.2,1,0.5,0.9,0.4,20,8.0,1,1
12221,N'Golo Kanté,1.2,0,0.0,0.0,0.0,4,0.0,0,1
12226,Tyler Roberts,0.0,0,0.0,0.0,0.0,9,0.0,0,0
12227,Scott McTominay,1.2,5,1.8,0.4,2.0,1,0.0,1,0
12229,Ferran Torres,2.8,17,27.5,7.2,22.2,15,22.0,6,1
12233,Rolando Aarons,0.0,0,0.0,0.0,0.0,7,0.0,0,0
12234,Pierre-Emile Højbjerg,3.9,13,6.2,2.0,14.2,3,0.0,2,0
12239,Pierre-Emerick Aubameyang,2.1,0,0.0,0.0,0.0,13,0.0,0,1
12240,Caleb Watts,0.0,0,0.0,0.0,0.0,2,0.0,0,1
12242,Jack Grealish,5.5,17,18.3,5.4,27.4,16,8.0,6,0
12244,Frederico Rodrigues de Paula Santos,1.6,12,6.3,4.4,21.4,1,16.0,3,0
12245,Douglas Luiz Soares de Paulo,3.2,10,1.8,1.9,16.2,16,1.0,3,0
12246,Neeskens Kebano,0.0,0,0.0,0.0,0.0,18,0.0,0,0
12248,Oriol Romeu Vidal,0.5,12,4.3,2.2,15.8,2,2.0,2,1
