,name,xP,bps,creativity,ict_index,influence,opponent_team,threat,total_points,was_home
968,Aaron Wan-Bissaka,1.5,14,1.2,1.7,16.2,3,0.0,1,0
974,Adam Webster,1.7,12,0.8,3.0,12.4,13,17.0,1,1
978,Ahmed El-Sayed Hegazy,-0.8,0,0.0,0.0,0.0,5,0.0,0,1
979,Ahmed El Mohamady,0.0,0,0.0,0.0,0.0,8,0.0,0,0
980,Ainsley Maitland-Niles,1.8,10,1.5,1.1,6.0,11,3.0,1,0
988,Alfie Mawson,0.0,0,0.0,0.0,0.0,2,0.0,0,1
994,Andreas Christensen,0.7,11,2.8,2.0,17.2,18,0.0,0,0
996,Andrew Robertson,7.2,29,31.5,9.6,41.0,1,23.0,10,1
1002,Angelo Ogbonna,2.7,21,0.2,2.3,18.6,20,4.0,6,1
1004,Anthony Driscoll-Glennon,0.0,0,0.0,0.0,0.0,16,0.0,0,1
1008,Antonee Robinson,0.0,0,0.0,0.0,0.0,2,0.0,0,1
1009,Antonio Rüdiger,1.0,0,0.0,0.0,0.0,18,0.0,0,0
1011,Arthur Masuaku,4.3,45,55.8,10.1,43.0,20,2.0,12,1
1014,Axel Tuanzebe,0.0,0,0.0,0.0,0.0,3,0.0,0,0
1015,Aymeric Laporte,0.1,0,0.0,0.0,0.0,9,0.0,0,1
1019,Barry Douglas,-0.5,0,0.0,0.0,0.0,15,0.0,0,0
1020,Benjamin Chilwell,1.0,0,0.0,0.0,0.0,18,0.0,0,0
1021,Benjamin Mendy,1.0,10,21.0,2.3,2.0,9,0.0,0,1
1022,Ben Davies,2.2,16,11.8,2.5,11.0,14,2.0,2,1
1023,Ben Gibson,0.0,0,0.0,0.0,0.0,16,0.0,0,1
1024,Ben Johnson,0.3,4,1.3,0.5,3.8,20,0.0,1,1
1025,Ben Mee,0.0,0,0.0,0.0,0.0,16,0.0,0,1
1027,Ben White,1.3,14,17.0,4.2,22.6,13,2.0,0,1
1029,Bernardo Fernandes da Silva Junior,-1.0,0,0.0,0.0,0.0,13,0.0,0,1
1035,Bjorn Engels,0.0,0,0.0,0.0,0.0,8,0.0,0,0
1037,Bobby Thomas,0.0,0,0.0,0.0,0.0,16,0.0,0,1
1039,Brandon Williams,1.0,0,0.0,0.0,0.0,3,0.0,0,0
1040,Branislav Ivanovic,-1.0,0,0.0,0.0,0.0,5,0.0,0,1
1047,Calum Chambers,0.0,0,0.0,0.0,0.0,11,0.0,0,0
1048,Cameron Carter-Vickers,0.5,0,0.0,0.0,0.0,14,0.0,0,1
1049,Cedric Kipre,-1.0,0,0.0,0.0,0.0,5,0.0,0,1
1053,Charlie Taylor,2.5,11,3.0,1.9,8.8,16,7.0,2,1
1058,Christian Fuchs,-0.2,3,0.0,0.6,6.0,12,0.0,1,0
1061,Chris Basham,2.2,7,1.5,2.7,19.6,10,6.0,2,1
1062,Chris Smalling,1.0,0,0.0,0.0,0.0,3,0.0,0,0
1064,Ciaran Clark,-0.1,0,0.0,0.0,0.0,17,0.0,0,0
1068,Conor Coady,2.7,5,1.3,1.2,10.6,19,0.0,-1,0
1071,Conor Townsend,-0.7,9,1.4,1.8,12.2,5,4.0,1,1
1073,Cyrus Christie,0.0,0,0.0,0.0,0.0,2,0.0,0,1
1074,Cédric Soares,-0.4,0,0.0,0.0,0.0,11,0.0,0,0
1075,César Azpilicueta,2.7,18,13.7,5.4,29.4,18,11.0,4,0
1077,Daniel Amartey,-0.5,5,0.8,1.3,12.6,12,0.0,0,0
1082,Danny Rose,0.5,0,0.0,0.0,0.0,14,0.0,0,1
1084,Dan Burn,-0.7,0,0.0,0.0,0.0,13,0.0,0,1
1085,Dara O'Shea,-0.3,12,0.0,2.0,20.2,5,0.0,1,1
1086,Darnell Furlong,0.7,20,18.8,5.3,30.6,5,4.0,3,1
1090,David Luiz Moreira Marinho,0.2,11,3.2,2.3,20.2,11,0.0,1,0
1093,Davinson Sánchez,1.5,11,1.4,6.7,13.2,14,52.0,2,1
1095,DeAndre Yedlin,-0.5,0,0.0,0.0,0.0,17,0.0,0,0
1099,Denis Odoi,0.3,10,17.3,3.6,19.0,2,0.0,0,1
1101,Diego Llorente,1.1,0,0.0,0.0,0.0,15,0.0,0,0
1114,Emerson Palmieri dos Santos,1.0,0,0.0,0.0,0.0,18,0.0,0,0
1117,Emil Krafth,-0.5,0,0.0,0.0,0.0,17,0.0,0,0
1118,Enda Stevens,2.2,19,1.8,4.1,29.8,10,9.0,2,1
1119,Eric Bailly,1.5,3,0.0,0.1,1.2,3,0.0,1,0
1120,Eric Dier,2.2,8,1.7,1.9,12.8,14,4.0,2,1
1121,Eric Garcia,0.5,17,15.8,3.0,14.6,9,0.0,0,1
1123,Erik Pieters,-1.0,0,0.0,0.0,0.0,16,0.0,0,1
1124,Ethan Ampadu,1.5,12,0.4,2.5,22.8,10,2.0,2,1
1125,Ezgjan Alioski,0.2,3,0.3,0.1,0.2,15,0.0,1,0
1126,Ezri Konsa Ngoyo,10.5,25,0.0,2.4,23.8,8,0.0,6,0
1128,Fabian Schär,0.0,0,0.0,0.0,0.0,17,0.0,0,0
1131,Fabián Balbuena,2.0,26,3.1,2.1,17.4,20,0.0,6,1
1133,Federico Fernández,2.5,18,10.4,3.8,25.8,17,2.0,2,0
1135,Fernando Luiz Rosa,2.0,6,8.0,4.9,15.6,9,25.0,1,1
1136,Fernando Marçal,0.5,0,0.0,0.0,0.0,19,0.0,0,0
1138,Fikayo Tomori,1.0,0,0.0,0.0,0.0,18,0.0,0,0
1139,Filip Benkovic,0.0,0,0.0,0.0,0.0,12,0.0,0,0
1140,Florian Lejeune,0.0,0,0.0,0.0,0.0,17,0.0,0,0
1145,Frédéric Guilbert,0.0,0,0.0,0.0,0.0,8,0.0,0,0
1148,Gabriel Magalhães,5.2,0,0.0,0.0,0.0,11,0.0,0,0
1150,Gary Cahill,0.0,0,0.0,0.0,0.0,7,0.0,0,1
1152,George Baldock,1.8,7,2.2,4.4,12.4,10,29.0,1,1
1164,Harry Maguire,3.0,22,0.5,3.4,15.0,3,18.0,4,0
1172,Héctor Bellerín,1.8,12,1.5,1.9,15.6,11,2.0,0,0
1179,Issa Diop,0.0,0,0.0,0.0,0.0,20,0.0,0,1
1184,Jack O'Connell,1.5,0,0.0,0.0,0.0,10,0.0,0,1
1185,Jack Robinson,1.2,5,0.4,2.4,9.0,10,15.0,2,1
1186,Jack Stephens,0.3,0,0.0,0.0,0.0,4,0.0,0,0
1192,Jake Vokins,0.0,0,0.0,0.0,0.0,4,0.0,0,0
1193,Jamaal Lascelles,2.2,13,0.5,1.6,15.8,17,0.0,2,0
1194,Jamal Lewis,1.3,-1,0.2,0.0,0.0,17,0.0,0,0
1195,James Bree,0.0,0,0.0,0.0,0.0,8,0.0,0,0
1197,James Justin,5.2,10,0.8,2.8,25.0,12,2.0,1,0
1203,James Tarkowski,0.0,0,0.0,0.0,0.0,16,0.0,0,1
1204,James Tomkins,0.0,0,0.0,0.0,0.0,7,0.0,0,1
1208,Jannik Vestergaard,2.3,27,0.9,3.3,32.4,4,0.0,6,0
1209,Jan Bednarek,3.0,28,0.1,3.0,25.8,4,4.0,8,0
1210,Japhet Tanganga,0.0,0,0.0,0.0,0.0,14,0.0,0,1
1211,Jarrad Branthwaite,0.0,0,0.0,0.0,0.0,6,0.0,0,0
1214,Javier Manquillo,2.2,8,1.8,0.9,5.4,17,2.0,2,0
1216,Jayden Bogle,0.5,0,0.0,0.0,0.0,10,0.0,0,1
1225,Jimmy Dunne,4.0,13,10.3,2.7,8.4,16,8.0,2,1
1227,Joel Matip,0.0,0,0.0,0.0,0.0,1,0.0,0,1
1228,Joel Ward,2.3,1,1.6,0.3,1.4,7,0.0,0,1
1229,Joe Bryan,1.3,15,25.4,6.7,21.4,2,20.0,0,1
1232,John Egan,0.0,0,0.0,0.0,0.0,10,0.0,0,1
1237,John Stones,1.5,0,0.0,0.0,0.0,9,0.0,0,1
1239,Jonathan Castro Otto,0.0,0,0.0,0.0,0.0,19,0.0,0,0
1241,Jonjoe Kenny,0.0,0,0.0,0.0,0.0,6,0.0,0,0
1243,Jonny Evans,0.2,6,0.2,1.3,12.4,12,0.0,2,0
1250,Joseph Gomez,1.1,19,12.1,2.9,17.0,1,0.0,2,1
1256,José Diogo Dalot Teixeira,1.0,0,0.0,0.0,0.0,3,0.0,0,0
1260,João Pedro Cavaco Cancelo,0.0,0,0.0,0.0,0.0,9,0.0,0,1
1262,Joël Veltman,-1.0,0,0.0,0.0,0.0,13,0.0,0,1
1263,Juan Foyth,0.5,0,0.0,0.0,0.0,14,0.0,0,1
1273,Kelland Watts,0.0,0,0.0,0.0,0.0,17,0.0,0,0
1275,Kenny Tete,0.7,7,33.9,5.0,14.4,2,2.0,0,1
1278,Kevin Long,1.0,12,0.5,2.9,24.6,16,4.0,2,1
1280,Ki-Jana Hoever,1.6,5,15.2,2.2,4.6,19,2.0,1,0
1281,Kieran Gibbs,0.0,0,0.0,0.0,0.0,5,0.0,0,1
1282,Kieran Tierney,1.3,16,0.7,2.9,28.2,11,0.0,1,0
1283,Konstantinos Tsimikas,0.5,0,0.0,0.0,0.0,1,0.0,0,1
1284,Kortney Hause,0.0,0,0.0,0.0,0.0,8,0.0,0,0
1285,Kurt Zouma,4.0,0,0.0,0.0,0.0,18,0.0,0,0
1286,Kyle Bartley,1.7,24,0.0,8.6,53.2,5,33.0,7,1
1288,Kyle Walker-Peters,3.3,16,10.8,1.6,5.6,4,0.0,6,0
1289,Kyle Walker,1.5,9,10.8,3.3,5.4,9,17.0,0,1
1292,Leif Davis,-0.5,0,0.0,0.0,0.0,15,0.0,0,0
1294,Lewis Dunk,1.0,5,0.8,0.3,0.6,13,2.0,-2,1
1295,Liam Cooper,1.8,25,0.4,3.3,29.0,15,4.0,6,0
1297,Lucas Digne,6.3,22,17.3,5.6,26.8,6,12.0,6,0
1302,Luke Ayling,2.2,28,12.3,4.6,23.2,15,10.0,7,0
1304,Luke Shaw,2.0,16,3.5,2.1,15.0,3,2.0,1,0
1305,Luke Thomas,-0.5,0,0.0,0.0,0.0,12,0.0,0,0
1310,Mamadou Sakho,1.0,12,0.3,1.4,11.2,7,2.0,1,1
1312,Marcos Alonso,1.7,8,12.6,3.8,9.8,18,16.0,-1,0
1313,Marcos Rojo,1.0,0,0.0,0.0,0.0,3,0.0,0,0
1322,Martin Kelly,0.0,0,0.0,0.0,0.0,7,0.0,0,1
1323,Martín Montoya,0.0,0,0.0,0.0,0.0,13,0.0,0,1
1326,Mason Holgate,0.0,0,0.0,0.0,0.0,6,0.0,0,0
1336,Matthew Cash,5.5,28,14.8,5.3,36.2,8,2.0,6,0
1337,Matthew Clarke,0.0,0,0.0,0.0,0.0,13,0.0,0,1
1339,Matthew Lowton,0.0,0,0.0,0.0,0.0,16,0.0,0,1
1341,Matt Doherty,1.8,16,26.7,5.9,24.2,14,8.0,2,1
1345,Matt Targett,5.0,24,2.0,1.1,8.6,8,0.0,5,0
1346,Maxime Le Marchand,0.0,2,0.6,0.6,5.0,2,0.0,0,1
1347,Max Kilman,0.0,0,0.0,0.0,0.0,19,0.0,0,0
1348,Max Lowe,0.5,0,0.0,0.0,0.0,10,0.0,0,1
1353,Michael Hector,0.0,6,0.3,0.9,9.0,2,0.0,0,1
1354,Michael Keane,5.0,15,0.4,1.8,15.4,6,2.0,2,0
1361,Mohammed Salisu,0.0,0,0.0,0.0,0.0,4,0.0,0,0
1369,Nathan Aké,4.0,21,7.8,6.8,43.2,9,17.0,5,1
1370,Nathan Ferguson,0.0,0,0.0,0.0,0.0,7,0.0,0,1
1374,Neco Williams,0.5,0,0.0,0.0,0.0,1,0.0,0,1
1376,Neil Taylor,0.0,0,0.0,0.0,0.0,8,0.0,0,0
1380,Nicolás Otamendi,0.1,0,0.0,0.0,0.0,9,0.0,0,1
1381,Nélson Cabral Semedo,2.5,14,3.4,2.1,11.4,19,6.0,1,0
1383,Oleksandr Zinchenko,0.1,0,0.0,0.0,0.0,9,0.0,0,1
1385,Oliver Casey,-0.5,0,0.0,0.0,0.0,15,0.0,0,0
1391,Oluwasemilogo Adesewo Ibidapo Ajayi,-0.7,12,0.0,2.1,20.8,5,0.0,1,1
1393,Oskar Buur,0.3,0,0.0,0.0,0.0,19,0.0,0,0
1396,Pablo Marí,0.0,0,0.0,0.0,0.0,11,0.0,0,0
1398,Pascal Struijk,-0.5,0,0.0,0.0,0.0,15,0.0,0,0
1400,Patrick van Aanholt,0.0,0,0.0,0.0,0.0,7,0.0,0,1
1402,Paul Dummett,0.0,0,0.0,0.0,0.0,17,0.0,0,0
1405,Phil Bardsley,0.0,10,10.1,2.4,13.6,16,0.0,1,1
1407,Phil Jagielka,0.5,0,0.0,0.0,0.0,10,0.0,0,1
1408,Phil Jones,0.0,0,0.0,0.0,0.0,3,0.0,0,0
1413,Reece James,6.3,27,89.7,13.1,36.8,18,4.0,1,0
1417,Ricardo Domingos Barbosa Pereira,0.0,0,0.0,0.0,0.0,12,0.0,0,0
1424,Robin Koch,1.8,25,0.3,1.8,18.0,15,0.0,6,0
1425,Rob Holding,2.5,14,0.1,3.2,32.0,11,0.0,1,0
1430,Romain Saïss,5.3,15,1.7,1.4,12.0,19,0.0,0,0
1434,Ryan Bennett,0.0,0,0.0,0.0,0.0,19,0.0,0,0
1435,Ryan Bertrand,3.0,28,32.3,5.3,19.0,4,2.0,8,0
1437,Ryan Fredericks,1.3,9,25.6,4.0,14.2,20,0.0,1,1
1438,Ryan Inniss,0.0,0,0.0,0.0,0.0,7,0.0,0,1
1439,Ryan Sessegnon,0.5,0,0.0,0.0,0.0,14,0.0,0,1
1441,Rúben Gonçalo Silva Nascimento Vinagre,0.3,17,23.3,4.0,16.4,19,0.0,0,0
1446,Sam Woods,0.0,0,0.0,0.0,0.0,7,0.0,0,1
1448,Scott Dann,0.6,0,0.0,0.0,0.0,7,0.0,0,1
1450,Sead Kolasinac,0.2,0,0.0,0.0,0.0,11,0.0,0,0
1451,Seamus Coleman,4.3,22,11.3,5.0,36.2,6,2.0,6,0
1453,Serge Aurier,0.5,0,0.0,0.0,0.0,14,0.0,0,1
1455,Sergio Reguilón,1.5,0,0.0,0.0,0.0,14,0.0,0,1
1457,Shane Duffy,0.0,0,0.0,0.0,0.0,13,0.0,0,1
1459,Shkodran Mustafi,0.0,0,0.0,0.0,0.0,11,0.0,0,0
1462,Sokratis Papastathopoulos,-0.4,0,0.0,0.0,0.0,11,0.0,0,0
1468,Stuart Dallas,2.8,22,19.3,6.8,16.2,15,32.0,6,0
1474,Tariq Lamptey,2.0,21,2.5,1.5,10.0,13,2.0,4,1
1475,Teden Mengi,1.0,0,0.0,0.0,0.0,3,0.0,0,0
1478,Thiago Thiago,1.3,11,2.9,1.4,10.6,18,0.0,1,0
1479,Timothy Castagne,8.5,22,15.4,4.4,24.4,12,4.0,4,0
1480,Timothy Fosu-Mensah,1.0,0,0.0,0.0,0.0,3,0.0,0,0
1482,Tim Ream,0.7,16,1.8,1.4,11.8,2,0.0,1,1
1483,Toby Alderweireld,1.2,0,0.0,0.0,0.0,14,0.0,0,1
1489,Trent Alexander-Arnold,5.5,31,45.6,9.2,35.2,1,11.0,7,1
1491,Tyrick Mitchell,4.0,10,6.9,3.1,21.6,7,2.0,1,1
1492,Tyrone Mings,11.0,31,0.2,9.6,61.4,8,34.0,12,0
1494,Victor Lindelöf,2.0,22,0.5,2.7,26.2,3,0.0,1,0
1495,Virgil van Dijk,5.8,14,1.7,4.7,20.4,1,25.0,2,1
1500,Wes Morgan,-0.2,0,0.0,0.0,0.0,12,0.0,0,0
1503,William Saliba,-0.5,0,0.0,0.0,0.0,11,0.0,0,0
1506,Willy Boly,2.3,17,0.9,1.6,15.2,19,0.0,0,0
1509,Yan Valery,0.0,0,0.0,0.0,0.0,4,0.0,0,0
1510,Yerry Mina,3.0,15,0.3,1.7,17.0,6,0.0,2,0
1515,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,2,0.0,0,1
1516,Çaglar Söyüncü,1.8,4,0.5,1.8,15.0,12,2.0,0,0
1519,Aaron Cresswell,5.5,57,52.5,10.5,52.8,9,0.0,15,0
1522,Aaron Wan-Bissaka,0.0,13,3.1,3.2,27.0,17,2.0,-1,1
1528,Adam Webster,1.5,10,5.0,3.2,6.8,7,20.0,0,0
1533,Ahmed El-Sayed Hegazy,-0.5,0,0.0,0.0,0.0,16,0.0,0,0
1534,Ahmed El Mohamady,-1.2,4,11.1,1.7,3.6,11,2.0,1,1
1535,Ainsley Maitland-Niles,2.5,2,0.0,0.4,4.0,15,0.0,1,1
1543,Alfie Mawson,0.0,0,0.0,0.0,0.0,20,0.0,0,0
1549,Andreas Christensen,0.3,0,0.0,0.0,0.0,6,0.0,0,1
1551,Andrew Robertson,6.3,13,27.2,8.3,24.4,2,31.0,-1,0
1557,Angelo Ogbonna,3.0,22,0.0,1.7,15.4,9,2.0,6,0
1559,Anthony Driscoll-Glennon,0.0,0,0.0,0.0,0.0,14,0.0,0,0
1563,Antonee Robinson,0.0,15,17.8,6.8,31.0,20,19.0,2,0
1564,Antonio Rüdiger,0.5,0,0.0,0.0,0.0,6,0.0,0,1
1566,Arthur Masuaku,4.3,19,2.8,1.9,9.4,9,7.0,6,0
1569,Axel Tuanzebe,0.0,0,0.0,0.0,0.0,17,0.0,0,1
1570,Aymeric Laporte,2.2,9,0.7,1.8,10.8,10,6.0,2,0
1574,Barry Douglas,-1.5,0,0.0,0.0,0.0,12,0.0,0,1
1575,Benjamin Chilwell,5.0,51,56.7,14.8,64.2,6,27.0,18,1
1576,Benjamin Mendy,2.2,2,1.3,0.1,0.0,10,2.0,1,0
1577,Ben Davies,2.2,13,0.6,1.1,6.2,13,4.0,4,0
1578,Ben Gibson,0.0,0,0.0,0.0,0.0,14,0.0,0,0
1579,Ben Johnson,-0.3,0,0.0,0.0,0.0,9,0.0,0,0
1580,Ben Mee,0.0,0,0.0,0.0,0.0,14,0.0,0,0
1582,Ben White,1.3,13,3.1,2.9,25.4,7,0.0,0,0
1584,Bernardo Fernandes da Silva Junior,-0.5,0,0.0,0.0,0.0,7,0.0,0,0
1590,Bjorn Engels,0.0,0,0.0,0.0,0.0,11,0.0,0,1
1592,Bobby Thomas,0.0,0,0.0,0.0,0.0,14,0.0,0,0
1594,Brandon Williams,0.0,0,0.0,0.0,0.0,17,0.0,0,1
1595,Branislav Ivanovic,-0.5,0,0.0,0.0,0.0,16,0.0,0,0
1602,Calum Chambers,0.0,0,0.0,0.0,0.0,15,0.0,0,1
1603,Cameron Carter-Vickers,0.0,0,0.0,0.0,0.0,13,0.0,0,0
1605,Cedric Kipre,-0.5,0,0.0,0.0,0.0,16,0.0,0,0
1609,Charlie Taylor,2.0,11,3.3,0.9,6.0,14,0.0,1,0
1614,Christian Fuchs,0.7,0,0.0,0.0,0.0,19,0.0,0,1
1617,Chris Basham,1.0,13,0.8,1.8,11.6,1,6.0,1,0
1618,Chris Smalling,0.0,0,0.0,0.0,0.0,17,0.0,0,1
1620,Ciaran Clark,0.0,0,0.0,0.0,0.0,4,0.0,0,1
1624,Conor Coady,4.0,25,0.1,1.3,13.0,8,0.0,6,1
1627,Conor Townsend,0.0,12,2.3,1.8,15.6,16,0.0,1,0
1629,Cyrus Christie,0.0,0,0.0,0.0,0.0,20,0.0,0,0
1630,Cédric Soares,0.5,0,0.0,0.0,0.0,15,0.0,0,1
1631,César Azpilicueta,3.0,17,16.0,4.2,7.6,6,18.0,5,1
1633,Daniel Amartey,0.5,14,1.0,1.1,9.8,19,0.0,0,1
1638,Danny Rose,0.0,0,0.0,0.0,0.0,13,0.0,0,0
1640,Dan Burn,-0.3,0,0.0,0.0,0.0,7,0.0,0,0
1641,Dara O'Shea,0.3,9,11.0,4.9,19.6,16,18.0,1,0
1642,Darnell Furlong,0.7,0,0.0,0.0,0.0,16,0.0,0,0
1646,David Luiz Moreira Marinho,1.5,13,0.8,2.4,23.0,15,0.0,2,1
1649,Davinson Sánchez,1.2,11,0.4,5.0,15.6,13,34.0,2,0
1651,DeAndre Yedlin,0.0,0,0.0,0.0,0.0,4,0.0,0,1
1655,Denis Odoi,-0.3,0,0.0,0.0,0.0,20,0.0,0,0
1657,Diego Llorente,-1.5,0,0.0,0.0,0.0,12,0.0,0,1
1670,Emerson Palmieri dos Santos,0.5,0,0.0,0.0,0.0,6,0.0,0,1
1673,Emil Krafth,0.4,14,15.8,3.4,18.2,4,0.0,2,1
1674,Enda Stevens,1.0,13,4.6,3.1,16.2,1,10.0,1,0
1675,Eric Bailly,-0.3,8,0.1,2.4,23.8,17,0.0,-2,1
1676,Eric Dier,1.8,15,0.3,2.1,20.8,13,0.0,2,0
1677,Eric Garcia,1.5,0,0.0,0.0,0.0,10,0.0,0,0
1679,Erik Pieters,-0.7,0,0.0,0.0,0.0,14,0.0,0,0
1680,Ethan Ampadu,0.3,0,0.0,0.0,0.0,1,0.0,0,0
1681,Ezgjan Alioski,-0.7,3,0.9,0.8,2.8,12,4.0,1,1
1682,Ezri Konsa Ngoyo,5.8,10,0.0,1.5,14.8,11,0.0,1,1
1684,Fabian Schär,0.2,2,0.1,0.3,2.4,4,0.0,1,1
1687,Fabián Balbuena,2.5,24,0.1,2.4,16.0,9,8.0,6,0
1689,Federico Fernández,2.8,12,0.0,2.7,27.0,4,0.0,2,1
1691,Fernando Luiz Rosa,2.8,5,0.3,0.4,2.4,10,1.0,1,0
1692,Fernando Marçal,1.0,0,0.0,0.0,0.0,8,0.0,0,1
1694,Fikayo Tomori,0.5,0,0.0,0.0,0.0,6,0.0,0,1
1695,Filip Benkovic,0.0,0,0.0,0.0,0.0,19,0.0,0,1
1697,Florian Lejeune,0.0,0,0.0,0.0,0.0,4,0.0,0,1
1702,Frédéric Guilbert,-1.5,0,0.0,0.0,0.0,11,0.0,0,1
1705,Gabriel Magalhães,5.3,16,2.3,1.7,14.2,15,0.0,2,1
1707,Gary Cahill,-0.1,0,0.0,0.0,0.0,5,0.0,0,0
1709,George Baldock,1.5,16,12.9,3.7,23.6,1,0.0,4,0
1721,Harry Maguire,0.8,7,0.9,0.3,0.0,17,2.0,-1,1
1729,Héctor Bellerín,5.0,36,26.0,7.5,44.8,15,4.0,11,1
1736,Issa Diop,0.0,0,0.0,0.0,0.0,9,0.0,0,0
1741,Jack O'Connell,0.0,0,0.0,0.0,0.0,1,0.0,0,0
1742,Jack Robinson,0.3,12,2.9,1.6,13.4,1,0.0,1,0
1743,Jack Stephens,0.7,0,0.0,0.0,0.0,18,0.0,0,1
1749,Jake Vokins,0.5,0,0.0,0.0,0.0,18,0.0,0,1
1750,Jamaal Lascelles,1.5,0,0.0,0.0,0.0,4,0.0,0,1
1751,Jamal Lewis,2.0,1,1.6,0.5,0.0,4,4.0,1,1
1752,James Bree,0.0,0,0.0,0.0,0.0,11,0.0,0,1
1754,James Justin,5.0,11,3.5,1.4,8.2,19,2.0,1,1
1760,James Tarkowski,0.0,5,10.5,6.4,24.0,14,29.0,0,0
1761,James Tomkins,-0.1,0,0.0,0.0,0.0,5,0.0,0,0
1765,Jannik Vestergaard,4.0,26,1.3,1.2,10.4,18,0.0,7,1
1766,Jan Bednarek,4.3,25,0.7,2.8,10.4,18,17.0,6,1
1767,Japhet Tanganga,0.0,0,0.0,0.0,0.0,13,0.0,0,0
1768,Jarrad Branthwaite,0.0,0,0.0,0.0,0.0,3,0.0,0,1
1771,Javier Manquillo,2.2,3,4.3,1.6,2.0,4,10.0,1,1
1773,Jayden Bogle,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
1782,Jimmy Dunne,2.7,0,0.0,0.0,0.0,14,0.0,0,0
1784,Joel Matip,0.0,0,0.0,0.0,0.0,2,0.0,0,0
1785,Joel Ward,1.3,7,1.3,2.1,15.2,5,4.0,0,0
1786,Joe Bryan,1.0,14,19.1,3.3,14.2,20,0.0,2,0
1789,John Egan,-0.7,9,0.9,1.4,11.2,1,2.0,1,0
1794,John Stones,2.2,0,0.0,0.0,0.0,10,0.0,0,0
1796,Jonathan Castro Otto,0.0,0,0.0,0.0,0.0,8,0.0,0,1
1798,Jonjoe Kenny,0.0,0,0.0,0.0,0.0,3,0.0,0,1
1800,Jonny Evans,1.0,11,1.1,1.9,18.2,19,0.0,0,1
1807,Joseph Gomez,2.3,11,1.3,1.3,11.8,2,0.0,0,0
1813,José Diogo Dalot Teixeira,0.0,0,0.0,0.0,0.0,17,0.0,0,1
1817,João Pedro Cavaco Cancelo,0.8,0,0.0,0.0,0.0,10,0.0,0,0
1819,Joël Veltman,-0.5,10,4.9,2.6,16.6,7,4.0,0,0
1820,Juan Foyth,0.0,0,0.0,0.0,0.0,13,0.0,0,0
1830,Kelland Watts,0.0,0,0.0,0.0,0.0,4,0.0,0,1
1832,Kenny Tete,0.0,0,0.0,0.0,0.0,20,0.0,0,0
1835,Kevin Long,1.0,10,0.0,1.1,6.6,14,4.0,1,0
1837,Ki-Jana Hoever,1.5,4,0.0,0.9,9.2,8,0.0,1,1
1838,Kieran Gibbs,0.0,0,0.0,0.0,0.0,16,0.0,0,0
1839,Kieran Tierney,2.7,14,21.3,3.7,15.6,15,0.0,2,1
1840,Konstantinos Tsimikas,0.0,0,0.0,0.0,0.0,2,0.0,0,0
1841,Kortney Hause,-1.1,0,0.0,0.0,0.0,11,0.0,0,1
1842,Kurt Zouma,6.0,36,2.2,7.0,46.8,6,21.0,13,1
1843,Kyle Bartley,1.7,11,0.0,1.2,10.2,16,2.0,1,0
1845,Kyle Walker-Peters,4.3,21,3.4,2.5,10.8,18,11.0,5,1
1846,Kyle Walker,2.8,13,12.3,2.9,9.0,10,8.0,2,0
1849,Leif Davis,-1.3,1,0.3,0.0,0.0,12,0.0,1,1
1851,Lewis Dunk,1.0,14,3.2,1.8,13.6,7,1.0,0,0
1852,Liam Cooper,1.0,20,0.6,3.9,36.0,12,2.0,3,1
1854,Lucas Digne,5.5,16,20.7,4.0,14.8,3,4.0,1,1
1859,Luke Ayling,1.0,12,14.8,7.0,32.0,12,23.0,2,1
1861,Luke Shaw,0.0,7,15.8,2.8,12.0,17,0.0,-2,1
1862,Luke Thomas,0.5,0,0.0,0.0,0.0,19,0.0,0,1
1867,Mamadou Sakho,0.3,4,0.5,1.0,5.2,5,4.0,0,0
1869,Marcos Alonso,1.0,0,0.0,0.0,0.0,6,0.0,0,1
1870,Marcos Rojo,0.0,0,0.0,0.0,0.0,17,0.0,0,1
1879,Martin Kelly,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
1880,Martín Montoya,0.0,0,0.0,0.0,0.0,7,0.0,0,0
1883,Mason Holgate,0.0,0,0.0,0.0,0.0,3,0.0,0,1
1893,Matthew Cash,2.5,14,10.2,2.7,17.2,11,0.0,1,1
1894,Matthew Clarke,0.0,0,0.0,0.0,0.0,7,0.0,0,0
1896,Matthew Lowton,0.0,0,0.0,0.0,0.0,14,0.0,0,0
1898,Matt Doherty,1.0,0,0.0,0.0,0.0,13,0.0,0,0
1902,Matt Targett,2.2,11,0.6,1.4,13.0,11,0.0,1,1
1903,Maxime Le Marchand,-0.3,10,1.0,1.0,7.6,20,1.0,1,0
1904,Max Kilman,2.7,29,21.9,3.7,15.4,8,0.0,9,1
1905,Max Lowe,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
1910,Michael Hector,-0.5,0,0.0,0.0,0.0,20,0.0,0,0
1911,Michael Keane,4.5,11,0.4,0.9,8.6,3,0.0,1,1
1918,Mohammed Salisu,0.4,0,0.0,0.0,0.0,18,0.0,0,1
1926,Nathan Aké,4.2,4,10.7,1.7,4.6,10,2.0,1,0
1927,Nathan Ferguson,0.0,0,0.0,0.0,0.0,5,0.0,0,0
1931,Neco Williams,1.5,0,0.0,0.0,0.0,2,0.0,0,0
